Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-20 19:36:14,2021-12-20 19:36:52,37.811s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 19:36:14,2021-12-20 19:36:29,14.853s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 19:36:15,2021-12-20 19:36:18,3.417s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 19:36:18,2021-12-20 19:36:21,3.345s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 19:36:21,2021-12-20 19:36:22,0.214s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 19:36:22,2021-12-20 19:36:25,3.029s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 19:36:25,2021-12-20 19:36:26,1.249s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 19:36:26,2021-12-20 19:36:27,1.009s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 19:36:27,2021-12-20 19:36:28,0.761s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 19:36:28,2021-12-20 19:36:29,1.018s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 19:36:29,2021-12-20 19:36:29,0.419s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 19:36:29,2021-12-20 19:36:38,8.902s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 19:36:29,2021-12-20 19:36:31,2.019s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 19:36:31,2021-12-20 19:36:35,3.264s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 19:36:35,2021-12-20 19:36:37,2.011s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 19:36:37,2021-12-20 19:36:37,0.376s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 19:36:37,2021-12-20 19:36:38,1.004s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139,Chrome 96.0.4664.110,The user can click on the 'Add New Client' button,,2021-12-20 19:36:38,2021-12-20 19:36:48,10.133s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-20 19:36:38,2021-12-20 19:36:39,0.371s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 19:36:39,2021-12-20 19:36:41,2.014s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-20 19:36:41,2021-12-20 19:36:42,1.628s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 19:36:42,2021-12-20 19:36:44,2.013s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/button_Save""))",Chrome 96.0.4664.110,,,2021-12-20 19:36:44,2021-12-20 19:36:45,0.437s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 19:36:45,2021-12-20 19:36:46,1.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/button_Yes""))",Chrome 96.0.4664.110,,,2021-12-20 19:36:46,2021-12-20 19:36:46,0.393s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 19:36:46,2021-12-20 19:36:48,2.006s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1140,Chrome 96.0.4664.110,User can view the name of the client at the title of the page,,2021-12-20 19:36:48,2021-12-20 19:36:51,2.550s,PASSED
"verifyElementText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/New Client Verification""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-20 19:36:48,2021-12-20 19:36:49,0.353s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 19:36:49,2021-12-20 19:36:51,2.011s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1141,Chrome 96.0.4664.110,The user can input or edit details on the 'Basic Information' tab,,2021-12-20 19:36:51,2021-12-20 19:36:52,0.974s,PASSED
"selectOptionByLabel(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/select_SelectActiveInactive""), ""Active"", false)",Chrome 96.0.4664.110,,,2021-12-20 19:36:51,2021-12-20 19:36:52,0.739s,PASSED
