Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-191 (Organizations - Client Profile - Search Clients),Chrome 96.0.4664.110,,,2021-12-21 19:05:06,2021-12-21 19:07:44,2m - 38.918s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1065,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-21 19:05:06,2021-12-21 19:05:30,23.379s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 19:05:08,2021-12-21 19:05:17,9.042s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-21 19:05:17,2021-12-21 19:05:21,3.687s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 19:05:21,2021-12-21 19:05:21,0.219s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-21 19:05:21,2021-12-21 19:05:24,3.033s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-21 19:05:24,2021-12-21 19:05:26,2.114s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:26,2021-12-21 19:05:27,1.006s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-21 19:05:27,2021-12-21 19:05:28,0.946s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:28,2021-12-21 19:05:29,1.017s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:29,2021-12-21 19:05:30,0.465s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1066,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-21 19:05:30,2021-12-21 19:05:39,9.236s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 19:05:30,2021-12-21 19:05:32,2.018s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:32,2021-12-21 19:05:35,2.926s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchBar2""), 0)",Chrome 96.0.4664.110,,,2021-12-21 19:05:35,2021-12-21 19:05:38,3.347s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/ClientDashboard2""), 0)",Chrome 96.0.4664.110,,,2021-12-21 19:05:38,2021-12-21 19:05:39,0.479s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1067,Chrome 96.0.4664.110,User should be able to put characters on Search bar,,2021-12-21 19:05:39,2021-12-21 19:05:42,3.273s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchBar2""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-21 19:05:39,2021-12-21 19:05:40,0.887s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 19:05:40,2021-12-21 19:05:42,2.007s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1068,Chrome 96.0.4664.110,User should be able to search clients,,2021-12-21 19:05:42,2021-12-21 19:05:54,12.309s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchButtonNew""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:43,2021-12-21 19:05:43,0.477s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 19:05:43,2021-12-21 19:05:45,2.017s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/td_Smoke Test 3""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:45,2021-12-21 19:05:46,0.481s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:46,2021-12-21 19:05:47,1.012s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchBar2""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:47,2021-12-21 19:05:47,0.416s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:47,2021-12-21 19:05:48,1.014s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchBar2""), ""AutomationTest"")",Chrome 96.0.4664.110,,,2021-12-21 19:05:48,2021-12-21 19:05:49,0.742s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:49,2021-12-21 19:05:50,1.002s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchButtonNew""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:50,2021-12-21 19:05:50,0.591s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:50,2021-12-21 19:05:51,1.001s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/td_Smoke Test 3""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:51,2021-12-21 19:05:53,2.156s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 19:05:53,2021-12-21 19:05:54,1.014s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1069,Chrome 96.0.4664.110,User should be able to Click Advance search button,,2021-12-21 19:05:54,2021-12-21 19:06:01,6.611s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/AdvanceSearchNEW/button_Advanced Search""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:55,2021-12-21 19:05:56,0.606s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/AdvanceSearchNEW/ClientNameNEW""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:56,2021-12-21 19:05:56,0.870s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/AdvanceSearchNEW/StatusDropdownNew""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:56,2021-12-21 19:05:57,0.380s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/AdvanceSearchNEW/AccountManagerNew""))",Chrome 96.0.4664.110,,,2021-12-21 19:05:57,2021-12-21 19:05:57,0.373s,PASSED
