Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 05:00:37,2021-12-23 05:01:36,59.868s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 05:00:37,2021-12-23 05:01:18,41.242s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 05:00:38,2021-12-23 05:00:43,4.433s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 05:00:43,2021-12-23 05:00:45,2.108s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 05:00:45,2021-12-23 05:00:45,0.272s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 05:00:45,2021-12-23 05:00:48,3.043s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:00:48,2021-12-23 05:00:49,1.016s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:00:49,2021-12-23 05:00:50,1.005s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:00:50,2021-12-23 05:00:51,0.946s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:00:51,2021-12-23 05:00:52,1.012s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 05:00:52,2021-12-23 05:00:52,0.438s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:00:52,2021-12-23 05:00:54,2.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 05:00:54,2021-12-23 05:00:58,3.620s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:00:58,2021-12-23 05:00:59,1.003s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 05:00:59,2021-12-23 05:01:01,1.992s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:01:01,2021-12-23 05:01:02,1.004s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 05:01:02,2021-12-23 05:01:02,0.441s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:01:02,2021-12-23 05:01:04,2.008s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditClient""))",Chrome 96.0.4664.110,,,2021-12-23 05:01:04,2021-12-23 05:01:05,0.388s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:01:05,2021-12-23 05:01:07,2.018s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/div_Sites""))",Chrome 96.0.4664.110,,,2021-12-23 05:01:07,2021-12-23 05:01:08,1.298s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:01:08,2021-12-23 05:01:09,1.006s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditSiteButton""))",Chrome 96.0.4664.110,,,2021-12-23 05:01:09,2021-12-23 05:01:10,0.614s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:01:10,2021-12-23 05:01:12,2.009s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteCode""))",Chrome 96.0.4664.110,,,2021-12-23 05:01:12,2021-12-23 05:01:12,0.396s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteCode""), ""TestSite"")",Chrome 96.0.4664.110,,,2021-12-23 05:01:12,2021-12-23 05:01:13,0.704s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:01:13,2021-12-23 05:01:14,1.007s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteName""))",Chrome 96.0.4664.110,,,2021-12-23 05:01:14,2021-12-23 05:01:14,0.399s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteName""), ""SiteforAutomation"")",Chrome 96.0.4664.110,,,2021-12-23 05:01:14,2021-12-23 05:01:15,0.897s,PASSED
