Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 97.0.4692.99,,,2022-01-27 15:26:41,2022-01-27 15:28:45,2m - 3.490s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137-S5 (Admin user should be able to log in using valid credentials),Chrome 97.0.4692.99,Admin user should be able to log in using valid credentials,,2022-01-27 15:26:42,2022-01-27 15:26:57,15.193s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-27 15:26:42,2022-01-27 15:26:46,3.981s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 97.0.4692.99,,,2022-01-27 15:26:46,2022-01-27 15:26:49,2.819s,PASSED
maximizeWindow(),Chrome 97.0.4692.99,,,2022-01-27 15:26:49,2022-01-27 15:26:49,0.281s,PASSED
delay(3),Chrome 97.0.4692.99,,,2022-01-27 15:26:49,2022-01-27 15:26:52,3.037s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 97.0.4692.99,,,2022-01-27 15:26:52,2022-01-27 15:26:54,1.128s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:26:54,2022-01-27 15:26:55,1.010s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 97.0.4692.99,,,2022-01-27 15:26:55,2022-01-27 15:26:55,0.804s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:26:55,2022-01-27 15:26:56,1.011s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 97.0.4692.99,,,2022-01-27 15:26:56,2022-01-27 15:26:57,0.418s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138-S5 (Click the Clients option from the left navigation panel),Chrome 97.0.4692.99,User should be able to click the Clients option from the left navigation panel,,2022-01-27 15:26:57,2022-01-27 15:27:08,10.676s,PASSED
