Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-21 20:55:55,2021-12-21 20:57:28,1m - 33.499s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-21 20:55:55,2021-12-21 20:56:12,16.959s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 20:55:56,2021-12-21 20:56:01,4.523s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-21 20:56:01,2021-12-21 20:56:05,4.041s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 20:56:05,2021-12-21 20:56:05,0.228s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-21 20:56:05,2021-12-21 20:56:08,3.060s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-21 20:56:08,2021-12-21 20:56:09,1.088s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 20:56:09,2021-12-21 20:56:10,1.016s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-21 20:56:10,2021-12-21 20:56:11,0.817s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 20:56:11,2021-12-21 20:56:12,1.006s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-21 20:56:12,2021-12-21 20:56:12,0.417s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-21 20:56:12,2021-12-21 20:56:21,9.163s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 20:56:13,2021-12-21 20:56:15,2.015s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-21 20:56:15,2021-12-21 20:56:18,3.024s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 20:56:18,2021-12-21 20:56:20,2.007s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-21 20:56:20,2021-12-21 20:56:20,0.714s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 20:56:20,2021-12-21 20:56:21,1.015s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139,Chrome 96.0.4664.110,The user can click on the 'Add New Client' button,,2021-12-21 20:56:21,2021-12-21 20:56:32,10.745s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-21 20:56:22,2021-12-21 20:56:22,0.457s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 20:56:22,2021-12-21 20:56:24,2.013s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-21 20:56:24,2021-12-21 20:56:26,2.027s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 20:56:26,2021-12-21 20:56:28,2.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Save""))",Chrome 96.0.4664.110,,,2021-12-21 20:56:28,2021-12-21 20:56:29,0.494s,PASSED
