Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 05:23:38,2021-12-23 05:24:54,1m - 16.239s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 05:23:38,2021-12-23 05:24:19,40.490s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 05:23:39,2021-12-23 05:23:43,4.082s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 05:23:43,2021-12-23 05:23:45,2.547s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 05:23:45,2021-12-23 05:23:46,0.273s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 05:23:46,2021-12-23 05:23:49,3.056s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:23:49,2021-12-23 05:23:50,1.223s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:23:50,2021-12-23 05:23:51,1.015s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:23:51,2021-12-23 05:23:52,0.786s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:23:52,2021-12-23 05:23:53,1.017s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 05:23:53,2021-12-23 05:23:53,0.408s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:23:53,2021-12-23 05:23:55,2.017s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 05:23:55,2021-12-23 05:23:58,2.558s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:23:58,2021-12-23 05:23:59,1.007s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 05:23:59,2021-12-23 05:24:01,2.263s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:24:01,2021-12-23 05:24:02,1.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 05:24:02,2021-12-23 05:24:03,0.432s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:24:03,2021-12-23 05:24:05,2.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditClient""))",Chrome 96.0.4664.110,,,2021-12-23 05:24:05,2021-12-23 05:24:05,0.386s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:24:05,2021-12-23 05:24:07,2.018s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/div_Sites""))",Chrome 96.0.4664.110,,,2021-12-23 05:24:07,2021-12-23 05:24:08,1.510s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:24:08,2021-12-23 05:24:09,1.014s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditSiteButton""))",Chrome 96.0.4664.110,,,2021-12-23 05:24:09,2021-12-23 05:24:10,0.574s,PASSED
