Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-192 (Organizations - Client Profile - Client Listing),Chrome 96.0.4664.110,,,2021-12-20 17:32:09,2021-12-20 17:32:38,29.152s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1049,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 17:32:09,2021-12-20 17:32:24,14.502s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 17:32:09,2021-12-20 17:32:14,4.035s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 17:32:14,2021-12-20 17:32:16,2.490s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 17:32:16,2021-12-20 17:32:16,0.218s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 17:32:16,2021-12-20 17:32:19,3.081s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 17:32:19,2021-12-20 17:32:20,1.000s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 17:32:20,2021-12-20 17:32:21,1.008s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 17:32:21,2021-12-20 17:32:22,0.756s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 17:32:22,2021-12-20 17:32:23,1.012s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:23,2021-12-20 17:32:24,0.437s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1050,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 17:32:24,2021-12-20 17:32:33,9.138s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 17:32:24,2021-12-20 17:32:26,2.015s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:26,2021-12-20 17:32:29,2.981s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 17:32:29,2021-12-20 17:32:31,2.013s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:31,2021-12-20 17:32:32,0.758s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 17:32:32,2021-12-20 17:32:33,1.016s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1051,Chrome 96.0.4664.110,User should be able to view client grid,,2021-12-20 17:32:33,2021-12-20 17:32:38,5.116s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:33,2021-12-20 17:32:33,0.438s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/button_Advanced Search""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:33,2021-12-20 17:32:34,0.371s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/ClientsDashboard""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:34,2021-12-20 17:32:34,0.377s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/div_Download""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:34,2021-12-20 17:32:35,0.360s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/input_Logout_b4-Input_TextVar""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:35,2021-12-20 17:32:35,0.357s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Action""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:35,2021-12-20 17:32:35,0.333s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Address""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:35,2021-12-20 17:32:36,0.363s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_City""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:36,2021-12-20 17:32:36,0.362s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Client Name""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:36,2021-12-20 17:32:36,0.365s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Country""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:36,2021-12-20 17:32:37,0.377s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_State""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:37,2021-12-20 17:32:37,0.357s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Status""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:37,2021-12-20 17:32:37,0.348s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Zip Code""))",Chrome 96.0.4664.110,,,2021-12-20 17:32:37,2021-12-20 17:32:38,0.378s,PASSED
