Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 05:43:18,2021-12-23 05:44:51,1m - 32.529s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 05:43:19,2021-12-23 05:44:04,45.137s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 05:43:20,2021-12-23 05:43:24,4.291s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 05:43:24,2021-12-23 05:43:27,3.411s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 05:43:27,2021-12-23 05:43:28,0.266s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 05:43:28,2021-12-23 05:43:31,3.042s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:43:31,2021-12-23 05:43:33,2.115s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:43:33,2021-12-23 05:43:34,1.014s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:43:34,2021-12-23 05:43:35,0.925s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:43:35,2021-12-23 05:43:36,1.012s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:36,2021-12-23 05:43:36,0.467s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:43:36,2021-12-23 05:43:38,2.005s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:38,2021-12-23 05:43:43,4.302s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:43:43,2021-12-23 05:43:44,1.008s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 05:43:44,2021-12-23 05:43:46,2.836s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:43:46,2021-12-23 05:43:47,1.015s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:47,2021-12-23 05:43:48,0.475s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:43:48,2021-12-23 05:43:50,2.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditClient""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:50,2021-12-23 05:43:50,0.393s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:43:50,2021-12-23 05:43:52,2.018s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/div_Sites""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:52,2021-12-23 05:43:54,1.452s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:43:54,2021-12-23 05:43:55,1.014s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditSiteButton""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:55,2021-12-23 05:43:55,0.559s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:43:55,2021-12-23 05:43:57,2.002s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteCode""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:57,2021-12-23 05:43:58,0.400s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteCode""), ""TestSite"")",Chrome 96.0.4664.110,,,2021-12-23 05:43:58,2021-12-23 05:43:58,0.739s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:43:58,2021-12-23 05:43:59,1.004s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteName""))",Chrome 96.0.4664.110,,,2021-12-23 05:43:59,2021-12-23 05:44:00,0.412s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteName""), ""SiteforAutomation"")",Chrome 96.0.4664.110,,,2021-12-23 05:44:00,2021-12-23 05:44:01,0.831s,PASSED
