Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 16:36:02,2021-12-23 16:37:41,1m - 39.267s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 16:36:02,2021-12-23 16:36:47,45.155s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 16:36:03,2021-12-23 16:36:06,3.783s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:06,2021-12-23 16:36:10,3.180s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 16:36:10,2021-12-23 16:36:10,0.230s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 16:36:10,2021-12-23 16:36:13,3.033s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:13,2021-12-23 16:36:15,1.751s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:15,2021-12-23 16:36:16,1.010s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:16,2021-12-23 16:36:16,0.777s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:16,2021-12-23 16:36:17,1.015s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:17,2021-12-23 16:36:18,0.394s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:18,2021-12-23 16:36:20,2.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:20,2021-12-23 16:36:25,4.843s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:25,2021-12-23 16:36:26,1.006s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:26,2021-12-23 16:36:29,3.249s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:29,2021-12-23 16:36:30,1.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:30,2021-12-23 16:36:30,0.453s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:30,2021-12-23 16:36:32,2.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditClient""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:32,2021-12-23 16:36:33,0.367s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:33,2021-12-23 16:36:35,2.008s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/div_Sites""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:35,2021-12-23 16:36:37,2.427s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:37,2021-12-23 16:36:38,1.015s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditSiteButton""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:38,2021-12-23 16:36:39,0.483s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:39,2021-12-23 16:36:41,2.011s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteCode""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:41,2021-12-23 16:36:41,0.402s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteCode""), ""TestSite"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:41,2021-12-23 16:36:42,0.716s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:42,2021-12-23 16:36:43,1.017s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteName""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:43,2021-12-23 16:36:43,0.420s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/SiteName""), ""SiteforAutomation"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:43,2021-12-23 16:36:44,0.774s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:44,2021-12-23 16:36:45,1.009s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/Clients/Sites/Description""), STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-23 16:36:45,2021-12-23 16:36:45,0.410s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/Sites/Description""), ""Test site for automation"")",Chrome 96.0.4664.110,,,2021-12-23 16:36:45,2021-12-23 16:36:46,0.787s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:46,2021-12-23 16:36:47,1.011s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1151-S5 (Associate an already exixting contact to the site),Chrome 96.0.4664.110,The user can Associate an already exixting contact to the site,,2021-12-23 16:36:47,2021-12-23 16:36:51,3.534s,PASSED
"selectOptionByLabel(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SelectContactDropdown""), ""ForEmail"", false)",Chrome 96.0.4664.110,,,2021-12-23 16:36:48,2021-12-23 16:36:48,0.781s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:48,2021-12-23 16:36:49,1.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/button_Add(Sites)""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:49,2021-12-23 16:36:50,0.384s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:50,2021-12-23 16:36:51,1.002s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1152-S5 (Add a new contact to be assosciated with the site),Chrome 96.0.4664.110,The user can add a new contact to be assosciated with the site,,2021-12-23 16:36:51,2021-12-23 16:36:53,2.218s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:51,2021-12-23 16:36:53,2.008s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1153-S5 (The user can click the Save button for the Sites tab),Chrome 96.0.4664.110,The user can click the Save button for the 'Sites' tab,,2021-12-23 16:36:53,2021-12-23 16:36:55,2.389s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/button_Save(Sites)""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:53,2021-12-23 16:36:54,0.453s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:36:54,2021-12-23 16:36:55,1.007s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/button_Yes(Confirmation)""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:55,2021-12-23 16:36:55,0.326s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/button_No(Confirmation)""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:55,2021-12-23 16:36:55,0.347s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1154-S5 (Click the Yes to confirm saving of all of the Newly added or edited site information),Chrome 96.0.4664.110,The user can click the 'Yes' to confirm saving of all of the Newly added or edited site information on the 'Site' tab,,2021-12-23 16:36:55,2021-12-23 16:37:07,11.971s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/button_Yes(Confirmation)""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:56,2021-12-23 16:36:56,0.445s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:56,2021-12-23 16:36:58,2.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditSiteButton""))",Chrome 96.0.4664.110,,,2021-12-23 16:36:58,2021-12-23 16:36:59,0.445s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:36:59,2021-12-23 16:37:01,2.015s,PASSED
