Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 18:13:13,2021-12-23 18:15:04,1m - 51.040s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 18:13:13,2021-12-23 18:13:55,41.549s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 18:13:14,2021-12-23 18:13:19,4.877s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 18:13:19,2021-12-23 18:13:21,2.207s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 18:13:21,2021-12-23 18:13:21,0.217s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 18:13:21,2021-12-23 18:13:24,3.044s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 18:13:24,2021-12-23 18:13:26,1.358s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 18:13:26,2021-12-23 18:13:27,1.015s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 18:13:27,2021-12-23 18:13:27,0.793s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 18:13:27,2021-12-23 18:13:28,1.009s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 18:13:28,2021-12-23 18:13:29,0.447s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 18:13:29,2021-12-23 18:13:31,2.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 18:13:31,2021-12-23 18:13:34,2.798s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 18:13:34,2021-12-23 18:13:35,1.015s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 18:13:35,2021-12-23 18:13:37,2.570s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 18:13:37,2021-12-23 18:13:38,1.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 18:13:38,2021-12-23 18:13:39,0.426s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 18:13:39,2021-12-23 18:13:41,2.011s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditClient""))",Chrome 96.0.4664.110,,,2021-12-23 18:13:41,2021-12-23 18:13:41,0.371s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 18:13:41,2021-12-23 18:13:43,2.004s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/div_Sites""))",Chrome 96.0.4664.110,,,2021-12-23 18:13:43,2021-12-23 18:13:45,1.704s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 18:13:45,2021-12-23 18:13:46,1.013s,PASSED
