Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-192 (Organizations - Client Profile - Client Listing),Chrome 96.0.4664.110,,,2021-12-20 18:56:53,2021-12-20 18:57:57,1m - 4.439s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1049,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 18:56:53,2021-12-20 18:57:10,16.820s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 18:56:54,2021-12-20 18:56:59,5.048s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 18:56:59,2021-12-20 18:57:02,2.814s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 18:57:02,2021-12-20 18:57:02,0.276s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 18:57:02,2021-12-20 18:57:05,3.034s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 18:57:05,2021-12-20 18:57:06,0.914s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 18:57:06,2021-12-20 18:57:07,1.011s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 18:57:07,2021-12-20 18:57:09,1.673s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 18:57:09,2021-12-20 18:57:10,1.007s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:10,2021-12-20 18:57:10,0.428s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1050,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 18:57:10,2021-12-20 18:57:20,9.514s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 18:57:11,2021-12-20 18:57:13,2.071s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:13,2021-12-20 18:57:16,3.182s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 18:57:16,2021-12-20 18:57:18,2.016s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:18,2021-12-20 18:57:19,0.862s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 18:57:19,2021-12-20 18:57:20,1.018s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1051,Chrome 96.0.4664.110,User should be able to view client grid,,2021-12-20 18:57:20,2021-12-20 18:57:25,4.784s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:20,2021-12-20 18:57:20,0.393s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/button_Advanced Search""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:20,2021-12-20 18:57:21,0.338s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/ClientsDashboard""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:21,2021-12-20 18:57:21,0.331s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/div_Download""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:21,2021-12-20 18:57:21,0.330s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/input_Logout_b4-Input_TextVar""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:21,2021-12-20 18:57:22,0.328s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Action""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:22,2021-12-20 18:57:22,0.332s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Address""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:22,2021-12-20 18:57:22,0.346s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_City""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:22,2021-12-20 18:57:23,0.365s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Client Name""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:23,2021-12-20 18:57:23,0.407s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Country""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:23,2021-12-20 18:57:24,0.342s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_State""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:24,2021-12-20 18:57:24,0.346s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Status""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:24,2021-12-20 18:57:24,0.331s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Zip Code""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:24,2021-12-20 18:57:25,0.351s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1052,Chrome 96.0.4664.110,User should be able to view / edit client information,,2021-12-20 18:57:25,2021-12-20 18:57:34,9.502s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Edit_Icon_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:25,2021-12-20 18:57:25,0.430s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 18:57:25,2021-12-20 18:57:27,2.013s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Edit Client Element Verification/div_AdminUser""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:27,2021-12-20 18:57:28,1.236s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Edit Client Element Verification/div_Anon User""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:28,2021-12-20 18:57:29,0.327s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Edit Client Element Verification/div_Basic Information""))",Chrome 96.0.4664.110,,,2021-12-20 18:57:29,2021-12-20 18:57:29,0.564s,PASSED
