Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-192 (Organizations - Client Profile - Client Listing),Chrome 96.0.4664.110,,,2021-12-20 18:20:17,2021-12-20 18:20:53,36.398s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1049,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 18:20:17,2021-12-20 18:20:33,15.944s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 18:20:18,2021-12-20 18:20:22,3.907s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 18:20:22,2021-12-20 18:20:25,3.518s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 18:20:25,2021-12-20 18:20:25,0.346s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 18:20:25,2021-12-20 18:20:29,3.087s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 18:20:29,2021-12-20 18:20:30,1.223s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 18:20:30,2021-12-20 18:20:31,1.017s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 18:20:31,2021-12-20 18:20:32,0.757s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 18:20:32,2021-12-20 18:20:33,1.007s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:33,2021-12-20 18:20:33,0.422s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1050,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 18:20:33,2021-12-20 18:20:42,9.045s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 18:20:33,2021-12-20 18:20:35,2.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:35,2021-12-20 18:20:38,2.622s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 18:20:38,2021-12-20 18:20:40,2.009s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:40,2021-12-20 18:20:41,1.031s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 18:20:41,2021-12-20 18:20:42,1.016s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-192/FCSCMS-1051,Chrome 96.0.4664.110,User should be able to view client grid,,2021-12-20 18:20:42,2021-12-20 18:20:47,4.769s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:42,2021-12-20 18:20:43,0.356s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/button_Advanced Search""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:43,2021-12-20 18:20:43,0.343s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/ClientsDashboard""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:43,2021-12-20 18:20:43,0.329s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/div_Download""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:43,2021-12-20 18:20:44,0.340s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/input_Logout_b4-Input_TextVar""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:44,2021-12-20 18:20:44,0.364s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Action""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:44,2021-12-20 18:20:44,0.363s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Address""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:44,2021-12-20 18:20:45,0.347s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_City""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:45,2021-12-20 18:20:45,0.371s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/Element Verification/th_Client Name""))",Chrome 96.0.4664.110,,,2021-12-20 18:20:45,2021-12-20 18:20:45,0.354s,PASSED
