Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-22 17:09:34,2021-12-22 17:11:37,2m - 2.954s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137-S5 (Admin user should be able to log in using valid credentials),Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-22 17:09:34,2021-12-22 17:09:52,17.315s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 17:09:35,2021-12-22 17:09:40,4.986s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-22 17:09:40,2021-12-22 17:09:44,3.156s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 17:09:44,2021-12-22 17:09:44,0.278s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-22 17:09:44,2021-12-22 17:09:47,3.035s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-22 17:09:47,2021-12-22 17:09:48,1.436s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:09:48,2021-12-22 17:09:49,1.011s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-22 17:09:49,2021-12-22 17:09:50,0.854s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:09:50,2021-12-22 17:09:51,1.010s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-22 17:09:51,2021-12-22 17:09:52,0.604s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138-S5 (Click the Clients option from the left navigation panel),Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-22 17:09:52,2021-12-22 17:10:02,10.211s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:09:52,2021-12-22 17:09:54,2.032s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-22 17:09:54,2021-12-22 17:09:58,3.833s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:09:58,2021-12-22 17:10:00,2.017s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-22 17:10:00,2021-12-22 17:10:01,0.901s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:10:01,2021-12-22 17:10:02,1.017s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139-S5 (Click on the Add New Client button),Chrome 96.0.4664.110,The user can click on the 'Add New Client' button,,2021-12-22 17:10:02,2021-12-22 17:10:13,10.896s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-22 17:10:03,2021-12-22 17:10:03,0.517s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:10:03,2021-12-22 17:10:05,2.008s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-22 17:10:05,2021-12-22 17:10:07,1.772s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:10:07,2021-12-22 17:10:09,2.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Save""))",Chrome 96.0.4664.110,,,2021-12-22 17:10:09,2021-12-22 17:10:09,0.492s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:10:09,2021-12-22 17:10:10,1.004s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Yes(Save)""))",Chrome 96.0.4664.110,,,2021-12-22 17:10:10,2021-12-22 17:10:11,0.509s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:10:11,2021-12-22 17:10:13,2.005s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1140-S5 (User can view the name of the client at the title of the page),Chrome 96.0.4664.110,User can view the name of the client at the title of the page,,2021-12-22 17:10:13,2021-12-22 17:10:16,2.662s,PASSED
"verifyElementText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/New Client Verification""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-22 17:10:13,2021-12-22 17:10:14,0.374s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:10:14,2021-12-22 17:10:16,2.003s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1141-S5 (Edit details on the Basic Information tab),Chrome 96.0.4664.110,The user can input or edit details on the 'Basic Information' tab,,2021-12-22 17:10:16,2021-12-22 17:10:39,23.233s,PASSED
