Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-191 (Organizations - Client Profile - Search Clients),Chrome 97.0.4692.99,,,2022-01-27 15:05:27,2022-01-27 15:07:53,2m - 26.060s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1065-S5 (Admin user should be able to log in using valid credentials),Chrome 97.0.4692.99,Admin user should be able to log in using valid credentials,,2022-01-27 15:05:28,2022-01-27 15:05:45,16.915s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-27 15:05:28,2022-01-27 15:05:34,5.091s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 97.0.4692.99,,,2022-01-27 15:05:34,2022-01-27 15:05:36,2.642s,PASSED
maximizeWindow(),Chrome 97.0.4692.99,,,2022-01-27 15:05:36,2022-01-27 15:05:36,0.205s,PASSED
delay(3),Chrome 97.0.4692.99,,,2022-01-27 15:05:36,2022-01-27 15:05:39,3.062s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 97.0.4692.99,,,2022-01-27 15:05:39,2022-01-27 15:05:41,1.769s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:05:41,2022-01-27 15:05:42,1.011s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 97.0.4692.99,,,2022-01-27 15:05:42,2022-01-27 15:05:43,0.771s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:05:43,2022-01-27 15:05:44,1.018s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 97.0.4692.99,,,2022-01-27 15:05:44,2022-01-27 15:05:45,0.542s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1066-S5 (Click the Clients option from the left navigation panel),Chrome 97.0.4692.99,User should be able to click the Clients option from the left navigation panel,,2022-01-27 15:05:45,2022-01-27 15:05:54,9.590s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:05:45,2022-01-27 15:05:47,2.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 97.0.4692.99,,,2022-01-27 15:05:47,2022-01-27 15:05:50,2.889s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchBar2""), 0)",Chrome 97.0.4692.99,,,2022-01-27 15:05:50,2022-01-27 15:05:54,3.760s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/ClientDashboard2""), 0)",Chrome 97.0.4692.99,,,2022-01-27 15:05:54,2022-01-27 15:05:54,0.369s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1067-S5 (Put characters on Search bar),Chrome 97.0.4692.99,User should be able to put characters on Search bar,,2022-01-27 15:05:54,2022-01-27 15:05:57,3.221s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchBar2""), ""Smoke Test 3"")",Chrome 97.0.4692.99,,,2022-01-27 15:05:55,2022-01-27 15:05:55,0.829s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:05:55,2022-01-27 15:05:57,2.020s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1068-S5 (User should be able to search clients),Chrome 97.0.4692.99,User should be able to search clients,,2022-01-27 15:05:57,2022-01-27 15:06:08,10.434s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/SearchButtonNew""))",Chrome 97.0.4692.99,,,2022-01-27 15:05:58,2022-01-27 15:05:58,0.632s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:05:58,2022-01-27 15:06:00,2.016s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/NewXpaths/td_Smoke Test 3""))",Chrome 97.0.4692.99,,,2022-01-27 15:06:00,2022-01-27 15:06:01,0.797s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:06:01,2022-01-27 15:06:02,1.016s,PASSED
