Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-22 17:00:55,2021-12-22 17:03:02,2m - 7.434s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137-S5 (Admin user should be able to log in using valid credentials),Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-22 17:00:55,2021-12-22 17:01:17,21.625s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 17:00:56,2021-12-22 17:01:01,5.555s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-22 17:01:01,2021-12-22 17:01:05,3.526s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 17:01:05,2021-12-22 17:01:05,0.227s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-22 17:01:05,2021-12-22 17:01:08,3.231s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-22 17:01:08,2021-12-22 17:01:11,2.835s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:01:11,2021-12-22 17:01:12,1.009s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-22 17:01:12,2021-12-22 17:01:14,2.375s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:01:14,2021-12-22 17:01:15,1.017s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-22 17:01:15,2021-12-22 17:01:17,1.133s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138-S5 (Click the Clients option from the left navigation panel),Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-22 17:01:17,2021-12-22 17:01:31,13.937s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:01:17,2021-12-22 17:01:19,2.024s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-22 17:01:19,2021-12-22 17:01:23,3.626s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:01:23,2021-12-22 17:01:25,2.009s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-22 17:01:25,2021-12-22 17:01:30,4.587s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:01:30,2021-12-22 17:01:31,1.009s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139-S5 (Click on the Add New Client button),Chrome 96.0.4664.110,The user can click on the 'Add New Client' button,,2021-12-22 17:01:31,2021-12-22 17:01:43,12.483s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-22 17:01:31,2021-12-22 17:01:32,0.732s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:01:32,2021-12-22 17:01:34,2.018s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-22 17:01:34,2021-12-22 17:01:37,2.654s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:01:37,2021-12-22 17:01:39,2.013s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Save""))",Chrome 96.0.4664.110,,,2021-12-22 17:01:39,2021-12-22 17:01:39,0.610s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-22 17:01:39,2021-12-22 17:01:41,1.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Yes(Save)""))",Chrome 96.0.4664.110,,,2021-12-22 17:01:41,2021-12-22 17:01:41,0.545s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-22 17:01:41,2021-12-22 17:01:43,2.004s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1140-S5 (User can view the name of the client at the title of the page),Chrome 96.0.4664.110,User can view the name of the client at the title of the page,,2021-12-22 17:01:43,2021-12-22 17:01:46,3.073s,PASSED
"verifyElementText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/New Client Verification""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-22 17:01:44,2021-12-22 17:01:44,0.566s,PASSED
