Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 05:04:35,2021-12-23 05:05:35,1m - 0.364s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 05:04:35,2021-12-23 05:05:16,41.172s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 05:04:36,2021-12-23 05:04:41,4.703s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 05:04:41,2021-12-23 05:04:43,2.242s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 05:04:43,2021-12-23 05:04:43,0.260s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 05:04:43,2021-12-23 05:04:46,3.035s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:04:46,2021-12-23 05:04:47,0.856s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:04:47,2021-12-23 05:04:48,1.019s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 05:04:48,2021-12-23 05:04:49,0.847s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:04:49,2021-12-23 05:04:50,1.020s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 05:04:50,2021-12-23 05:04:50,0.434s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:04:50,2021-12-23 05:04:52,2.017s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 05:04:52,2021-12-23 05:04:55,3.160s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:04:55,2021-12-23 05:04:56,1.012s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 05:04:56,2021-12-23 05:04:58,1.738s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 05:04:58,2021-12-23 05:04:59,1.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 05:04:59,2021-12-23 05:05:00,0.429s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:05:00,2021-12-23 05:05:02,2.012s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/EditClient""))",Chrome 96.0.4664.110,,,2021-12-23 05:05:02,2021-12-23 05:05:02,0.379s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 05:05:02,2021-12-23 05:05:04,2.012s,PASSED
