Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-191 (Organizations - Client Profile - Search Clients),Chrome 96.0.4664.110,,,2021-12-20 16:03:20,2021-12-20 16:05:47,2m - 27.582s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1065,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 16:03:20,2021-12-20 16:03:37,16.144s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 16:03:21,2021-12-20 16:03:25,4.509s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 16:03:25,2021-12-20 16:03:29,3.597s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 16:03:29,2021-12-20 16:03:29,0.246s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 16:03:29,2021-12-20 16:03:32,3.072s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 16:03:32,2021-12-20 16:03:33,1.116s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:33,2021-12-20 16:03:34,1.016s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 16:03:34,2021-12-20 16:03:35,0.753s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:35,2021-12-20 16:03:36,1.013s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:36,2021-12-20 16:03:37,0.382s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1066,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 16:03:37,2021-12-20 16:03:45,8.367s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:03:37,2021-12-20 16:03:39,2.017s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:39,2021-12-20 16:03:41,2.457s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/SearchBar""), 0)",Chrome 96.0.4664.110,,,2021-12-20 16:03:41,2021-12-20 16:03:44,2.982s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/ClientListDashboard""), 0)",Chrome 96.0.4664.110,,,2021-12-20 16:03:44,2021-12-20 16:03:45,0.581s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1067,Chrome 96.0.4664.110,User should be able to put characters on Search bar,,2021-12-20 16:03:45,2021-12-20 16:03:48,3.412s,PASSED
"setText(findTestObject(""Admin/Sprint 5/SearchBar""), ""Smoke 1"")",Chrome 96.0.4664.110,,,2021-12-20 16:03:45,2021-12-20 16:03:46,0.711s,PASSED
"verifyElementNotHasAttribute(findTestObject(""Admin/Sprint 5/SearchBar""), ""Smoke 1"", 3)",Chrome 96.0.4664.110,,,2021-12-20 16:03:46,2021-12-20 16:03:46,0.357s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:03:46,2021-12-20 16:03:48,2.015s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1068,Chrome 96.0.4664.110,User should be able to search clients,,2021-12-20 16:03:48,2021-12-20 16:03:58,9.918s,PASSED
"click(findTestObject(""Admin/Sprint 5/SearchButton""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:49,2021-12-20 16:03:49,0.417s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:03:49,2021-12-20 16:03:51,2.008s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/SearchResults""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:51,2021-12-20 16:03:51,0.382s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:51,2021-12-20 16:03:52,1.014s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/SearchBar""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:52,2021-12-20 16:03:53,0.398s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:53,2021-12-20 16:03:54,1.019s,PASSED
"setText(findTestObject(""Admin/Sprint 5/SearchBar""), ""Alabama"")",Chrome 96.0.4664.110,,,2021-12-20 16:03:54,2021-12-20 16:03:54,0.702s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:54,2021-12-20 16:03:55,1.014s,PASSED
"click(findTestObject(""Admin/Sprint 5/SearchButton""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:55,2021-12-20 16:03:56,0.361s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:56,2021-12-20 16:03:57,1.010s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/td_State""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:57,2021-12-20 16:03:57,0.340s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:03:57,2021-12-20 16:03:58,1.013s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1069,Chrome 96.0.4664.110,User should be able to Click Advance search button,,2021-12-20 16:03:58,2021-12-20 16:04:03,5.099s,PASSED
"click(findTestObject(""Admin/Sprint 5/button_Advanced Search""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:59,2021-12-20 16:03:59,0.507s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/div_Select        Select""))",Chrome 96.0.4664.110,,,2021-12-20 16:03:59,2021-12-20 16:04:00,0.783s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Account Manager_Input_AS_ClientName""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:00,2021-12-20 16:04:00,0.340s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 1_Input_AS_AddressLine1""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:00,2021-12-20 16:04:01,0.328s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 2_Input_AS_AddressLine2""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:01,2021-12-20 16:04:01,0.785s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Client Name_Input_ClientName""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:01,2021-12-20 16:04:02,0.346s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Email_Input_AS_ContactEmail""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:02,2021-12-20 16:04:02,0.331s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Name_Input_AS_ContactName""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:02,2021-12-20 16:04:02,0.344s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Phone_Input_AS_ContactPhone""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:02,2021-12-20 16:04:03,0.350s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Sales Rep._Input_AS_ClientName2""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:03,2021-12-20 16:04:03,0.327s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/select_SelectActiveInactive""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:03,2021-12-20 16:04:03,0.328s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1070,Chrome 96.0.4664.110,User should be able to search clients using Client name,,2021-12-20 16:04:03,2021-12-20 16:04:07,3.948s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:03,2021-12-20 16:04:05,2.014s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Client Name_Input_ClientName""), ""Smoke 1"")",Chrome 96.0.4664.110,,,2021-12-20 16:04:05,2021-12-20 16:04:06,0.770s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:04:06,2021-12-20 16:04:07,1.003s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1071,Chrome 96.0.4664.110,User should be able to select Status Dropdown button,,2021-12-20 16:04:07,2021-12-20 16:04:11,3.866s,PASSED
"selectOptionByLabel(findTestObject(""Admin/Sprint 5/Advance Search/StatusDropdown""), ""Inactive"", false)",Chrome 96.0.4664.110,,,2021-12-20 16:04:07,2021-12-20 16:04:08,0.679s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 16:04:08,2021-12-20 16:04:11,3.005s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1072,Chrome 96.0.4664.110,User should be able to put characters on Address field,,2021-12-20 16:04:11,2021-12-20 16:04:17,5.748s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 1_Input_AS_AddressLine1""), ""Line 1"")",Chrome 96.0.4664.110,,,2021-12-20 16:04:11,2021-12-20 16:04:12,0.722s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:12,2021-12-20 16:04:14,2.006s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 2_Input_AS_AddressLine2""), ""Line 2"")",Chrome 96.0.4664.110,,,2021-12-20 16:04:14,2021-12-20 16:04:15,0.695s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:15,2021-12-20 16:04:17,2.009s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1073,Chrome 96.0.4664.110,User should be able to search or select Country on Tyoe-in search dropdown,,2021-12-20 16:04:17,2021-12-20 16:04:22,5.174s,PASSED
"click(findTestObject(""Admin/Sprint 5/CountryDropdown/CountryDropdown2""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:17,2021-12-20 16:04:17,0.402s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:04:17,2021-12-20 16:04:19,1.012s,PASSED
"click(findTestObject(""Admin/Sprint 5/CountryDropdown/div_United States""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:19,2021-12-20 16:04:19,0.556s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 16:04:19,2021-12-20 16:04:22,3.006s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1074,Chrome 96.0.4664.110,User should be able to search or select State on Tyoe-in search dropdown,,2021-12-20 16:04:22,2021-12-20 16:04:27,5.206s,PASSED
"click(findTestObject(""Admin/Sprint 5/StateDropDown/StateDropDown""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:22,2021-12-20 16:04:23,0.439s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:23,2021-12-20 16:04:25,2.008s,PASSED
"click(findTestObject(""Admin/Sprint 5/StateDropDown/div_Alabama""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:25,2021-12-20 16:04:25,0.499s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:25,2021-12-20 16:04:27,2.012s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1075,Chrome 96.0.4664.110,User should be able to search or select City on Type-in search dropdown,,2021-12-20 16:04:27,2021-12-20 16:04:30,2.826s,PASSED
"click(findTestObject(""Admin/Sprint 5/CityDropDown/CityDropDown""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:27,2021-12-20 16:04:28,0.402s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:04:28,2021-12-20 16:04:29,1.009s,PASSED
"setText(findTestObject(""Admin/Sprint 5/CityDropDown/CityDropDownSearchField""), ""Alexander"")",Chrome 96.0.4664.110,,,2021-12-20 16:04:29,2021-12-20 16:04:30,0.711s,PASSED
"sendKeys(findTestObject(""Admin/Sprint 5/CityDropDown/CityDropDownSearchField""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2021-12-20 16:04:30,2021-12-20 16:04:30,0.507s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1076,Chrome 96.0.4664.110,User should be able to search or select Zip code on Type-in search dropdown,,2021-12-20 16:04:30,2021-12-20 16:04:41,10.494s,PASSED
"click(findTestObject(""Admin/Sprint 5/ZipCodeDropDown/ZipCodeDropDown""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:30,2021-12-20 16:04:31,0.966s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 16:04:31,2021-12-20 16:04:32,1.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/ZipCodeDropDown/div_35010""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:32,2021-12-20 16:04:33,0.419s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:33,2021-12-20 16:04:35,2.013s,PASSED
"click(findTestObject(""Admin/Sprint 5/Advance Search/button_Search(Advance)""))",Chrome 96.0.4664.110,,,2021-12-20 16:04:35,2021-12-20 16:04:35,0.430s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 16:04:35,2021-12-20 16:04:37,2.014s,PASSED
