Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-20 20:16:41,2021-12-20 20:17:36,54.756s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 20:16:41,2021-12-20 20:16:56,15.099s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 20:16:42,2021-12-20 20:16:46,3.812s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 20:16:46,2021-12-20 20:16:49,3.374s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 20:16:49,2021-12-20 20:16:49,0.248s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 20:16:49,2021-12-20 20:16:52,3.057s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 20:16:52,2021-12-20 20:16:53,0.998s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 20:16:53,2021-12-20 20:16:54,1.004s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 20:16:54,2021-12-20 20:16:55,0.779s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 20:16:55,2021-12-20 20:16:56,1.005s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 20:16:56,2021-12-20 20:16:56,0.388s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 20:16:56,2021-12-20 20:17:05,8.552s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:16:57,2021-12-20 20:16:59,2.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 20:16:59,2021-12-20 20:17:01,2.072s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:17:01,2021-12-20 20:17:03,2.006s,PASSED
