Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-191 (Organizations - Client Profile - Search Clients),Chrome 96.0.4664.110,,,2021-12-20 15:51:05,2021-12-20 15:53:21,2m - 16.250s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1065,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 15:51:06,2021-12-20 15:51:20,14.493s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 15:51:06,2021-12-20 15:51:10,3.646s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:10,2021-12-20 15:51:12,2.708s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 15:51:12,2021-12-20 15:51:13,0.201s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 15:51:13,2021-12-20 15:51:16,3.038s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:16,2021-12-20 15:51:17,1.253s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:17,2021-12-20 15:51:18,1.017s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:18,2021-12-20 15:51:19,0.761s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:19,2021-12-20 15:51:20,1.010s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:20,2021-12-20 15:51:20,0.423s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1066,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 15:51:20,2021-12-20 15:51:28,7.629s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:51:20,2021-12-20 15:51:22,2.004s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:22,2021-12-20 15:51:25,2.831s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/SearchBar""), 0)",Chrome 96.0.4664.110,,,2021-12-20 15:51:25,2021-12-20 15:51:27,2.180s,PASSED
"verifyElementPresent(findTestObject(""Admin/Sprint 5/ClientListDashboard""), 0)",Chrome 96.0.4664.110,,,2021-12-20 15:51:27,2021-12-20 15:51:28,0.352s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1067,Chrome 96.0.4664.110,User should be able to put characters on Search bar,,2021-12-20 15:51:28,2021-12-20 15:51:31,3.357s,PASSED
"setText(findTestObject(""Admin/Sprint 5/SearchBar""), ""Smoke 1"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:28,2021-12-20 15:51:29,0.705s,PASSED
"verifyElementNotHasAttribute(findTestObject(""Admin/Sprint 5/SearchBar""), ""Smoke 1"", 3)",Chrome 96.0.4664.110,,,2021-12-20 15:51:29,2021-12-20 15:51:29,0.345s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:51:29,2021-12-20 15:51:31,2.012s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1068,Chrome 96.0.4664.110,User should be able to search clients,,2021-12-20 15:51:31,2021-12-20 15:51:41,9.845s,PASSED
"click(findTestObject(""Admin/Sprint 5/SearchButton""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:31,2021-12-20 15:51:32,0.373s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:51:32,2021-12-20 15:51:34,2.011s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/SearchResults""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:34,2021-12-20 15:51:34,0.396s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:34,2021-12-20 15:51:35,1.004s,PASSED
"clearText(findTestObject(""Admin/Sprint 5/SearchBar""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:35,2021-12-20 15:51:35,0.366s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:35,2021-12-20 15:51:36,1.012s,PASSED
"setText(findTestObject(""Admin/Sprint 5/SearchBar""), ""Alabama"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:36,2021-12-20 15:51:37,0.706s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:37,2021-12-20 15:51:38,1.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/SearchButton""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:38,2021-12-20 15:51:39,0.391s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:39,2021-12-20 15:51:40,1.016s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/td_State""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:40,2021-12-20 15:51:40,0.340s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:40,2021-12-20 15:51:41,1.010s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1069,Chrome 96.0.4664.110,User should be able to Click Advance search button,,2021-12-20 15:51:41,2021-12-20 15:51:46,5.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/button_Advanced Search""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:41,2021-12-20 15:51:42,0.431s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/div_Select        Select""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:42,2021-12-20 15:51:43,0.944s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Account Manager_Input_AS_ClientName""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:43,2021-12-20 15:51:43,0.378s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 1_Input_AS_AddressLine1""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:43,2021-12-20 15:51:43,0.364s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 2_Input_AS_AddressLine2""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:43,2021-12-20 15:51:44,0.575s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Client Name_Input_ClientName""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:44,2021-12-20 15:51:44,0.367s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Email_Input_AS_ContactEmail""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:44,2021-12-20 15:51:45,0.346s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Name_Input_AS_ContactName""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:45,2021-12-20 15:51:45,0.325s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Phone_Input_AS_ContactPhone""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:45,2021-12-20 15:51:45,0.348s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Sales Rep._Input_AS_ClientName2""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:45,2021-12-20 15:51:46,0.330s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/select_SelectActiveInactive""))",Chrome 96.0.4664.110,,,2021-12-20 15:51:46,2021-12-20 15:51:46,0.346s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1070,Chrome 96.0.4664.110,User should be able to search clients using Client name,,2021-12-20 15:51:46,2021-12-20 15:51:50,3.950s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:51:46,2021-12-20 15:51:48,2.008s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Client Name_Input_ClientName""), ""Smoke 1"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:48,2021-12-20 15:51:49,0.712s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:51:49,2021-12-20 15:51:50,1.014s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1071,Chrome 96.0.4664.110,User should be able to select Status Dropdown button,,2021-12-20 15:51:50,2021-12-20 15:51:54,3.906s,PASSED
"selectOptionByLabel(findTestObject(""Admin/Sprint 5/Advance Search/StatusDropdown""), ""Inactive"", false)",Chrome 96.0.4664.110,,,2021-12-20 15:51:50,2021-12-20 15:51:51,0.684s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 15:51:51,2021-12-20 15:51:54,3.002s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1072,Chrome 96.0.4664.110,User should be able to put characters on Address field,,2021-12-20 15:51:54,2021-12-20 15:51:59,5.714s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 1_Input_AS_AddressLine1""), ""Line 1"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:54,2021-12-20 15:51:55,0.718s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:51:55,2021-12-20 15:51:57,2.008s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Address Line 2_Input_AS_AddressLine2""), ""Line 2"")",Chrome 96.0.4664.110,,,2021-12-20 15:51:57,2021-12-20 15:51:57,0.704s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:51:57,2021-12-20 15:51:59,2.004s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1073,Chrome 96.0.4664.110,User should be able to search or select Country on Tyoe-in search dropdown,,2021-12-20 15:52:00,2021-12-20 15:52:05,5.091s,PASSED
"click(findTestObject(""Admin/Sprint 5/CountryDropdown/CountryDropdown2""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:00,2021-12-20 15:52:00,0.427s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:00,2021-12-20 15:52:01,1.006s,PASSED
"click(findTestObject(""Admin/Sprint 5/CountryDropdown/div_United States""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:01,2021-12-20 15:52:02,0.450s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 15:52:02,2021-12-20 15:52:05,3.016s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1074,Chrome 96.0.4664.110,User should be able to search or select State on Tyoe-in search dropdown,,2021-12-20 15:52:05,2021-12-20 15:52:10,5.029s,PASSED
"click(findTestObject(""Admin/Sprint 5/StateDropDown/StateDropDown""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:05,2021-12-20 15:52:05,0.382s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:52:05,2021-12-20 15:52:07,2.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/StateDropDown/div_Alabama""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:07,2021-12-20 15:52:08,0.424s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:52:08,2021-12-20 15:52:10,2.011s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1075,Chrome 96.0.4664.110,User should be able to search or select City on Type-in search dropdown,,2021-12-20 15:52:10,2021-12-20 15:52:12,2.818s,PASSED
"click(findTestObject(""Admin/Sprint 5/CityDropDown/CityDropDown""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:10,2021-12-20 15:52:10,0.377s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:10,2021-12-20 15:52:11,1.011s,PASSED
"setText(findTestObject(""Admin/Sprint 5/CityDropDown/CityDropDownSearchField""), ""Alexander"")",Chrome 96.0.4664.110,,,2021-12-20 15:52:11,2021-12-20 15:52:12,0.729s,PASSED
"sendKeys(findTestObject(""Admin/Sprint 5/CityDropDown/CityDropDownSearchField""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2021-12-20 15:52:12,2021-12-20 15:52:12,0.497s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1076,Chrome 96.0.4664.110,User should be able to search or select Zip code on Type-in search dropdown,,2021-12-20 15:52:12,2021-12-20 15:52:23,10.312s,PASSED
"click(findTestObject(""Admin/Sprint 5/ZipCodeDropDown/ZipCodeDropDown""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:13,2021-12-20 15:52:14,0.945s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:14,2021-12-20 15:52:15,1.011s,PASSED
"click(findTestObject(""Admin/Sprint 5/ZipCodeDropDown/div_35010""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:15,2021-12-20 15:52:15,0.367s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:52:15,2021-12-20 15:52:17,2.006s,PASSED
"click(findTestObject(""Admin/Sprint 5/Advance Search/button_Search(Advance)""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:17,2021-12-20 15:52:17,0.446s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:52:17,2021-12-20 15:52:19,2.003s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/Smoke 1 Verification""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:19,2021-12-20 15:52:20,0.326s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 15:52:20,2021-12-20 15:52:23,3.004s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1077,Chrome 96.0.4664.110,User should be able to search clients using Contact name,,2021-12-20 15:52:23,2021-12-20 15:52:31,8.530s,PASSED
"click(findTestObject(""Admin/Sprint 5/Advance Search/button_Clear(Advance)""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:23,2021-12-20 15:52:23,0.375s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 15:52:23,2021-12-20 15:52:26,3.019s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Name_Input_AS_ContactName""), ""Richard"")",Chrome 96.0.4664.110,,,2021-12-20 15:52:26,2021-12-20 15:52:27,0.734s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:27,2021-12-20 15:52:28,1.009s,PASSED
"click(findTestObject(""Admin/Sprint 5/Advance Search/button_Search(Advance)""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:28,2021-12-20 15:52:29,0.395s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:29,2021-12-20 15:52:30,1.013s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/Smoke 1 Verification""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:30,2021-12-20 15:52:30,0.339s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:30,2021-12-20 15:52:31,1.014s,PASSED
"click(findTestObject(""Admin/Sprint 5/Advance Search/button_Clear(Advance)""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:31,2021-12-20 15:52:31,0.416s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-191/FCSCMS-1078,Chrome 96.0.4664.110,User should be able to search clients using Contact Email,,2021-12-20 15:52:31,2021-12-20 15:52:41,9.224s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:52:32,2021-12-20 15:52:34,2.005s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Element Veification SP5/input_Contact Email_Input_AS_ContactEmail""), ""richard@gmail.com"")",Chrome 96.0.4664.110,,,2021-12-20 15:52:34,2021-12-20 15:52:34,0.778s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 15:52:34,2021-12-20 15:52:35,1.014s,PASSED
"click(findTestObject(""Admin/Sprint 5/Advance Search/button_Search(Advance)""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:35,2021-12-20 15:52:36,0.422s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 15:52:36,2021-12-20 15:52:38,2.013s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Element Veification SP5/Smoke 1 Verification""))",Chrome 96.0.4664.110,,,2021-12-20 15:52:38,2021-12-20 15:52:38,0.357s,PASSED
