Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-20 20:21:54,2021-12-20 20:22:58,1m - 4.208s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-20 20:21:54,2021-12-20 20:22:09,15.218s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-20 20:21:54,2021-12-20 20:21:58,3.619s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-20 20:21:58,2021-12-20 20:22:01,3.236s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-20 20:22:01,2021-12-20 20:22:02,0.234s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-20 20:22:02,2021-12-20 20:22:05,3.049s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 20:22:05,2021-12-20 20:22:06,1.417s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 20:22:06,2021-12-20 20:22:07,1.020s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-20 20:22:07,2021-12-20 20:22:08,0.738s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 20:22:08,2021-12-20 20:22:09,1.022s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-20 20:22:09,2021-12-20 20:22:09,0.421s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-20 20:22:09,2021-12-20 20:22:17,8.276s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:10,2021-12-20 20:22:12,2.008s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 20:22:12,2021-12-20 20:22:14,2.434s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:14,2021-12-20 20:22:16,2.017s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-20 20:22:16,2021-12-20 20:22:16,0.487s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 20:22:16,2021-12-20 20:22:17,1.003s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139,Chrome 96.0.4664.110,The user can click on the 'Add New Client' button,,2021-12-20 20:22:18,2021-12-20 20:22:28,10.120s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-20 20:22:18,2021-12-20 20:22:18,0.450s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:18,2021-12-20 20:22:20,2.019s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-20 20:22:20,2021-12-20 20:22:22,1.502s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:22,2021-12-20 20:22:24,2.005s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/button_Save""))",Chrome 96.0.4664.110,,,2021-12-20 20:22:24,2021-12-20 20:22:24,0.464s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-20 20:22:24,2021-12-20 20:22:25,1.005s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/button_Yes""))",Chrome 96.0.4664.110,,,2021-12-20 20:22:25,2021-12-20 20:22:26,0.423s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:26,2021-12-20 20:22:28,2.003s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1140,Chrome 96.0.4664.110,User can view the name of the client at the title of the page,,2021-12-20 20:22:28,2021-12-20 20:22:30,2.625s,PASSED
"verifyElementText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/New Client Verification""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-20 20:22:28,2021-12-20 20:22:28,0.350s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:28,2021-12-20 20:22:30,2.005s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1141,Chrome 96.0.4664.110,The user can input or edit details on the 'Basic Information' tab,,2021-12-20 20:22:30,2021-12-20 20:22:53,22.574s,PASSED
"selectOptionByLabel(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/select_SelectActiveInactive""), ""Active"", false)",Chrome 96.0.4664.110,,,2021-12-20 20:22:31,2021-12-20 20:22:31,0.733s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-20 20:22:31,2021-12-20 20:22:33,2.012s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Business Details_b10-Input_BusinessDetails""), ""Test BDAT"")",Chrome 96.0.4664.110,,,2021-12-20 20:22:33,2021-12-20 20:22:34,0.722s,PASSED
