Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-23 03:50:25,2021-12-23 03:53:26,3m - 1.904s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137-S5 (Admin user should be able to log in using valid credentials),Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-23 03:50:25,2021-12-23 03:50:39,14.350s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 03:50:25,2021-12-23 03:50:30,4.285s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 03:50:30,2021-12-23 03:50:32,2.111s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 03:50:32,2021-12-23 03:50:32,0.231s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 03:50:32,2021-12-23 03:50:35,3.056s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 03:50:35,2021-12-23 03:50:36,0.885s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:50:36,2021-12-23 03:50:37,1.012s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 03:50:37,2021-12-23 03:50:38,0.784s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:50:38,2021-12-23 03:50:39,1.017s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 03:50:39,2021-12-23 03:50:39,0.437s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138-S5 (Click the Clients option from the left navigation panel),Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-23 03:50:39,2021-12-23 03:50:48,8.644s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:50:40,2021-12-23 03:50:42,2.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 03:50:42,2021-12-23 03:50:44,2.796s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:50:44,2021-12-23 03:50:47,2.016s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 03:50:47,2021-12-23 03:50:47,0.406s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:50:47,2021-12-23 03:50:48,1.007s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139-S5 (Click on the Add New Client button),Chrome 96.0.4664.110,The user can click on the 'Add New Client' button,,2021-12-23 03:50:48,2021-12-23 03:50:59,10.757s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 96.0.4664.110,,,2021-12-23 03:50:48,2021-12-23 03:50:49,0.463s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:50:49,2021-12-23 03:50:51,2.018s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-23 03:50:51,2021-12-23 03:50:53,2.067s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:50:53,2021-12-23 03:50:55,2.011s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Save""))",Chrome 96.0.4664.110,,,2021-12-23 03:50:55,2021-12-23 03:50:55,0.484s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:50:55,2021-12-23 03:50:56,1.003s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Yes(Save)""))",Chrome 96.0.4664.110,,,2021-12-23 03:50:56,2021-12-23 03:50:57,0.441s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:50:57,2021-12-23 03:50:59,2.009s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1140-S5 (User can view the name of the client at the title of the page),Chrome 96.0.4664.110,User can view the name of the client at the title of the page,,2021-12-23 03:50:59,2021-12-23 03:51:01,2.706s,PASSED
"verifyElementText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/New Client Verification""), ""AT Test Client"")",Chrome 96.0.4664.110,,,2021-12-23 03:50:59,2021-12-23 03:50:59,0.376s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:50:59,2021-12-23 03:51:01,2.013s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1141-S5 (Edit details on the Basic Information tab),Chrome 96.0.4664.110,The user can input or edit details on the 'Basic Information' tab,,2021-12-23 03:51:01,2021-12-23 03:51:24,22.638s,PASSED
"selectOptionByLabel(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/select_SelectActiveInactive""), ""Active"", false)",Chrome 96.0.4664.110,,,2021-12-23 03:51:02,2021-12-23 03:51:03,0.816s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:51:03,2021-12-23 03:51:05,2.005s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Business Details_b10-Input_BusinessDetails""), ""Test BDAT"")",Chrome 96.0.4664.110,,,2021-12-23 03:51:05,2021-12-23 03:51:05,0.715s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:51:05,2021-12-23 03:51:07,2.008s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_IRS Number_b10-Input_IRSNumber""), ""112233"")",Chrome 96.0.4664.110,,,2021-12-23 03:51:07,2021-12-23 03:51:08,0.718s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 03:51:08,2021-12-23 03:51:10,2.010s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/SalesRep_Dropdown""))",Chrome 96.0.4664.110,,,2021-12-23 03:51:10,2021-12-23 03:51:10,0.411s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:51:10,2021-12-23 03:51:11,1.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/div_3_SalesRep""))",Chrome 96.0.4664.110,,,2021-12-23 03:51:11,2021-12-23 03:51:12,0.397s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:51:12,2021-12-23 03:51:13,1.004s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/AccountManager_Dropdown""))",Chrome 96.0.4664.110,,,2021-12-23 03:51:13,2021-12-23 03:51:13,0.390s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 03:51:13,2021-12-23 03:51:14,1.008s,PASSED
