Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuiteSite Sample,Chrome 96.0.4664.110,,,2021-12-23 16:40:04,2021-12-23 16:41:39,1m - 35.357s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1150-S5 (View or edit details of an existing sites on the sites tab),Chrome 96.0.4664.110,The user can vew or edit details of an existing sites on the 'sites' tab,,2021-12-23 16:40:04,2021-12-23 16:40:44,40.043s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-23 16:40:05,2021-12-23 16:40:09,4.265s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-23 16:40:09,2021-12-23 16:40:11,2.270s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-23 16:40:11,2021-12-23 16:40:12,0.271s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-23 16:40:12,2021-12-23 16:40:15,3.074s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 16:40:15,2021-12-23 16:40:16,0.823s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:40:16,2021-12-23 16:40:17,1.014s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-23 16:40:17,2021-12-23 16:40:17,0.853s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:40:17,2021-12-23 16:40:18,1.012s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-23 16:40:18,2021-12-23 16:40:19,0.396s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-23 16:40:19,2021-12-23 16:40:21,2.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-23 16:40:21,2021-12-23 16:40:24,3.220s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:40:24,2021-12-23 16:40:25,1.011s,PASSED
"setText(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""), ""Smoke Test 3"")",Chrome 96.0.4664.110,,,2021-12-23 16:40:25,2021-12-23 16:40:27,1.881s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-23 16:40:27,2021-12-23 16:40:28,1.017s,PASSED
"click(findTestObject(""Admin/Sprint 5/Clients/Sites/Site Edit Elements/SearchButton(Clients)""))",Chrome 96.0.4664.110,,,2021-12-23 16:40:28,2021-12-23 16:40:29,0.494s,PASSED
