Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 97.0.4692.99,,,2022-01-27 15:20:37,2022-01-27 15:22:37,1m - 59.879s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137-S5 (Admin user should be able to log in using valid credentials),Chrome 97.0.4692.99,Admin user should be able to log in using valid credentials,,2022-01-27 15:20:38,2022-01-27 15:20:53,15.011s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-27 15:20:38,2022-01-27 15:20:42,4.171s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 97.0.4692.99,,,2022-01-27 15:20:42,2022-01-27 15:20:45,2.873s,PASSED
maximizeWindow(),Chrome 97.0.4692.99,,,2022-01-27 15:20:45,2022-01-27 15:20:45,0.266s,PASSED
delay(3),Chrome 97.0.4692.99,,,2022-01-27 15:20:45,2022-01-27 15:20:49,3.050s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 97.0.4692.99,,,2022-01-27 15:20:49,2022-01-27 15:20:49,0.873s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:20:49,2022-01-27 15:20:50,1.009s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 97.0.4692.99,,,2022-01-27 15:20:50,2022-01-27 15:20:51,0.719s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:20:51,2022-01-27 15:20:52,1.006s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 97.0.4692.99,,,2022-01-27 15:20:52,2022-01-27 15:20:53,0.419s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138-S5 (Click the Clients option from the left navigation panel),Chrome 97.0.4692.99,User should be able to click the Clients option from the left navigation panel,,2022-01-27 15:20:53,2022-01-27 15:21:03,10.419s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:20:53,2022-01-27 15:20:55,2.019s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 97.0.4692.99,,,2022-01-27 15:20:55,2022-01-27 15:20:58,3.351s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:20:58,2022-01-27 15:21:00,2.017s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 5/Clients/SearchBar_Clients""))",Chrome 97.0.4692.99,,,2022-01-27 15:21:00,2022-01-27 15:21:02,1.580s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:21:02,2022-01-27 15:21:03,1.010s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1139-S5 (Click on the Add New Client button),Chrome 97.0.4692.99,The user can click on the 'Add New Client' button,,2022-01-27 15:21:03,2022-01-27 15:21:13,10.392s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/button_Add New Client""))",Chrome 97.0.4692.99,,,2022-01-27 15:21:03,2022-01-27 15:21:04,0.461s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:21:04,2022-01-27 15:21:06,2.006s,PASSED
"setText(findTestObject(""Admin/Sprint 5/AddNewClient/Element Verification/input_Client Name_b10-Input_ClientName""), ""AT Test Client"")",Chrome 97.0.4692.99,,,2022-01-27 15:21:06,2022-01-27 15:21:07,1.736s,PASSED
delay(2),Chrome 97.0.4692.99,,,2022-01-27 15:21:07,2022-01-27 15:21:09,2.007s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Save""))",Chrome 97.0.4692.99,,,2022-01-27 15:21:09,2022-01-27 15:21:10,0.474s,PASSED
delay(1),Chrome 97.0.4692.99,,,2022-01-27 15:21:10,2022-01-27 15:21:11,1.016s,PASSED
"click(findTestObject(""Admin/Sprint 5/AddNewClient/ButtonsNewXpath/button_Yes(Save)""))",Chrome 97.0.4692.99,,,2022-01-27 15:21:11,2022-01-27 15:21:11,0.425s,PASSED
