Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-193 (Organizations - Client Profile - Add New Client),Chrome 96.0.4664.110,,,2021-12-21 20:52:48,2021-12-21 20:54:16,1m - 28.057s,FAILED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1137,Chrome 96.0.4664.110,Admin user should be able to log in using valid credentials,,2021-12-21 20:52:49,2021-12-21 20:53:06,17.425s,PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 20:52:50,2021-12-21 20:52:55,5.429s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 96.0.4664.110,,,2021-12-21 20:52:55,2021-12-21 20:52:58,2.746s,PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 20:52:58,2021-12-21 20:52:59,0.295s,PASSED
delay(3),Chrome 96.0.4664.110,,,2021-12-21 20:52:59,2021-12-21 20:53:02,3.048s,PASSED
"setText(findTestObject(""Login/Username_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-21 20:53:02,2021-12-21 20:53:03,1.450s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 20:53:03,2021-12-21 20:53:04,1.005s,PASSED
"setText(findTestObject(""Login/Password_Field""), ""admin"")",Chrome 96.0.4664.110,,,2021-12-21 20:53:04,2021-12-21 20:53:05,0.906s,PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-21 20:53:05,2021-12-21 20:53:06,1.007s,PASSED
"click(findTestObject(""Login/BTN_Login""))",Chrome 96.0.4664.110,,,2021-12-21 20:53:06,2021-12-21 20:53:06,0.475s,PASSED
,,,,,,,
Test Cases/Sprint 5/FCSCMS-193/FCSCMS-1138,Chrome 96.0.4664.110,User should be able to click the Clients option from the left navigation panel,,2021-12-21 20:53:06,2021-12-21 20:53:16,10.089s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 20:53:07,2021-12-21 20:53:09,2.006s,PASSED
"click(findTestObject(""Admin/Sprint 5/a_Clients""))",Chrome 96.0.4664.110,,,2021-12-21 20:53:09,2021-12-21 20:53:12,3.467s,PASSED
delay(2),Chrome 96.0.4664.110,,,2021-12-21 20:53:12,2021-12-21 20:53:14,2.007s,PASSED
